proftxgas,inclusionrate,feeoverhead
1271000,0.75,0.003915250861100978
1296000,0.75,0.004595006570594423
1321000,0.75,0.004508045810363643
1346000,0.75,0.004424315390408895
1371000,0.75,0.004343638596273065
1396000,0.75,0.004265851372127774
1421000,0.75,0.0041908012072416415
1446000,0.75,0.004118346137960147
1471000,0.75,0.0040483538514550456
1496000,0.75,0.0045095804319318766
1521000,0.75,0.004435458465595061
1546000,0.75,0.004363733716798246
1571000,0.75,0.004294291741674149
1596000,0.75,0.0042270252670238645
1621000,0.75,0.004161833637365877
1646000,0.75,0.004098622312375509
1671000,0.75,0.004480764390750189
1696000,0.75,0.0044147153873488
1721000,0.75,0.004350585297468661
1746000,0.75,0.004288291693553017
1771000,0.75,0.004227756802339676
1796000,0.75,0.004168907180926261
1821000,0.75,0.004111673419518708
1846000,0.75,0.004055989868333459
1871000,0.75,0.004315953485313478
1896000,0.75,0.004259044815939618
1921000,0.75,0.0042036173716926166
1946000,0.75,0.004149614065273133
1971000,0.75,0.004096980705744047
1996000,0.75,0.004045665817145048
2021000,0.75,0.003995620470569776
2046000,0.75,0.004205752102004253
2071000,0.75,0.004154982520859827
2096000,0.75,0.004105424046135831
2121000,0.75,0.004057033852286988
2146000,0.75,0.004009771109366589
2171000,0.75,0.003963596868125611
2196000,0.75,0.003918473952960247
2221000,0.75,0.003874366862089465
2246000,0.75,0.0041483535795331814
2271000,0.75,0.004102686983545366
2296000,0.75,0.004058014869177494
2321000,0.75,0.0040143051010907045
2346000,0.75,0.003971526913738928
2371000,0.75,0.003929650839152901
2396000,0.75,0.003888648639245211
2421000,0.75,0.003848493242309593
2446000,0.75,0.003968639049163005
2471000,0.75,0.003928486893667628
2496000,0.75,0.0038891390682102202
2521000,0.75,0.0038505716438923874
2546000,0.75,0.0038127616316782045
2571000,0.75,0.0037756869366988364
2596000,0.75,0.0037393263151974995
2621000,0.75,0.0039575014639197485
2646000,0.75,0.003920110104661248
2671000,0.75,0.0038834186959691734
2696000,0.75,0.0038474077659249486
2721000,0.75,0.003812058558226263
2746000,0.75,0.003777352999611676
2771000,0.75,0.003743273669048597
2796000,0.75,0.003709803768574271
2821000,0.75,0.0038429129773460678
2846000,0.75,0.0038091558359428174
2871000,0.75,0.0037759865932055934
2896000,0.75,0.0037433900238581694
2921000,0.75,0.003711351423859383
2946000,0.75,0.003679856588286917
2971000,0.75,0.0036488917903376838
2996000,0.75,0.0038048085290484967
21000,0.76,0.03831709563892367
46000,0.76,0.017492587139508634
71000,0.76,0.011333225470667566
96000,0.76,0.008381864671014554
121000,0.76,0.0066500744497305555
146000,0.76,0.010892264271780193
171000,0.76,0.009299827974736304
196000,0.76,0.008113625426938307
221000,0.76,0.007195794496289177
246000,0.76,0.006464514567804504
271000,0.76,0.005868157135350214
296000,0.76,0.005372535755675365
321000,0.76,0.004954113967850181
346000,0.76,0.007112639234716175
371000,0.76,0.006633350876581662
396000,0.76,0.006214578725282314
421000,0.76,0.005845541983876002
446000,0.76,0.005517877074465912
471000,0.76,0.005224996125715067
496000,0.76,0.0049616394661528155
521000,0.76,0.004723556958180031
546000,0.76,0.0061854757469498745
571000,0.76,0.005914658069762928
596000,0.76,0.005666559996366832
621000,0.76,0.005438437613260276
646000,0.76,0.005227971761353919
671000,0.76,0.005033188908844458
696000,0.76,0.004852399077348609
721000,0.76,0.00552197068594242
746000,0.76,0.0053369180490140545
771000,0.76,0.0051638662316011484
796000,0.76,0.005001684503221715
821000,0.76,0.00484937985939645
846000,0.76,0.004706076672062039
871000,0.76,0.004570999844505723
896000,0.76,0.0044434607863442915
921000,0.76,0.005295792333314572
946000,0.76,0.005155840104632897
971000,0.76,0.005023094478869949
996000,0.76,0.004897012790143295
1021000,0.76,0.004777105522999727
1046000,0.76,0.00466292996078654
1071000,0.76,0.004554084723606649
1096000,0.76,0.005241485829215701
1121000,0.76,0.005124592746494565
1146000,0.76,0.005012799711012573
1171000,0.76,0.0049057800758500495
1196000,0.76,0.004803234505702682
1221000,0.76,0.0047048881808520945
1246000,0.76,0.004610488337737085
1271000,0.76,0.004519802099780022
1296000,0.76,0.0051622121980574465
1321000,0.76,0.005064517039123732
1346000,0.76,0.004970450972275223
1371000,0.76,0.004879815469498505
1396000,0.76,0.004792426223984563
1421000,0.76,0.004708111899143174
1446000,0.76,0.004626713007387586
1471000,0.76,0.004548080903251156
1496000,0.76,0.005095494174717327
1521000,0.76,0.005011741804981672
1546000,0.76,0.004930698114732937
1571000,0.76,0.004852233790819301
1596000,0.76,0.004776227622416743
1621000,0.76,0.004702565876235115
1646000,0.76,0.004631141728661678
1671000,0.76,0.005023974474692965
1696000,0.76,0.004949918247176855
1721000,0.76,0.004878013566073181
1746000,0.76,0.0048081680110034055
1771000,0.76,0.004740294380130968
1796000,0.76,0.004674310326955426
1821000,0.76,0.004610138027024682
1846000,0.76,0.004547703871729114
1871000,0.76,0.004824059401548681
1896000,0.76,0.004760451023363704
1921000,0.76,0.004698498251065894
1946000,0.76,0.004638137276617463
1971000,0.76,0.004579307529323989
1996000,0.76,0.004521951473094981
2021000,0.76,0.004466014418751896
2046000,0.76,0.0046456615335024945
2071000,0.76,0.00458958160190541
2096000,0.76,0.004534839454936118
2121000,0.76,0.004481387787621926
2146000,0.76,0.004429181499322509
2171000,0.76,0.004378177566810734
2196000,0.76,0.004328334926022816
2221000,0.76,0.004279614361794734
2246000,0.76,0.004515873613661933
