latency,mean,sem,50_percentile,75_percentile,90_percentile,95_percentile
160,0.005842269384864905,0.0026569601659048826,0.000325216820791935,0.001438366891354316,0.004464329852486532,0.008489344814805658
162,0.005859744995562558,0.002656973791762434,0.0003302479122127535,0.0014507841533954497,0.004526881987535171,0.008518664934939446
164,0.005866545745038114,0.002656973345137647,0.00033445341063976597,0.0014617640939219225,0.0045472960558253376,0.008521514189139098
166,0.005882834872519546,0.002656979420240592,0.00034152003402378346,0.0014774419814539432,0.004589048459732283,0.008533979691777726
168,0.005895353428859686,0.0026569818537912114,0.000347590882364288,0.0014937423198033448,0.0046197204973261324,0.008620076517551954
170,0.005921898155244063,0.0026569902196320262,0.000353283792003071,0.0015089907274589876,0.004672935773486912,0.00872934402769466
172,0.005936259529227458,0.0026569981446434225,0.00035689408039704445,0.001525094206986143,0.004676051554080564,0.008835875458674468
174,0.005946983067098197,0.0026570002793922425,0.00036121282434911,0.0015294837717096045,0.004722351688363846,0.008891142823225862
176,0.0059767894866734235,0.002657068208409625,0.0003664889261710215,0.0015536487985793766,0.004764066017400095,0.008894364307438403
178,0.00599248538502955,0.0026570889134926064,0.0003707643930759195,0.0015674459262431043,0.0047870002541540195,0.008964438084860523
180,0.006003855576186586,0.0026570913994564444,0.0003740778298665255,0.0015820410247839147,0.004817392862967287,0.009010539969046697
182,0.006015367381450544,0.0026570928961850452,0.000378638373734899,0.001595801931528784,0.004825007439149457,0.009046764275170543
184,0.006039388875741496,0.002657113872705716,0.0003850860444785485,0.001610289499266898,0.004875782828730366,0.009179889499766851
186,0.006054915950673,0.0026571184719953946,0.0003904051943046545,0.0016304124992469681,0.004890984649149106,0.009311533043657155
188,0.00610609767308987,0.0026576914645377817,0.00039307587396417,0.0016379127903100314,0.004920460303917643,0.00937153003923506
190,0.006122121277665128,0.002657695397166557,0.000399825888145908,0.0016542912503454414,0.004962431417647786,0.009461692637675769
192,0.006138119321326587,0.002657698407488908,0.00040474187399414,0.0016724584568486574,0.004987343517830454,0.009551489629831766
194,0.006155207085930247,0.0026577049812486955,0.000410727723598794,0.0016886622875070035,0.005009428109062796,0.009578104270444103
196,0.0061651355730178185,0.0026577049800068724,0.0004155475848473375,0.001715453550973331,0.005016984965098787,0.009612176071126856
198,0.006223829971139955,0.0026580062686532646,0.000422895963402007,0.0017361254692746832,0.005044236560178574,0.009702426333680379
200,0.006238288540182021,0.0026580188021935853,0.00042858877904836405,0.001749596312486505,0.005073277763998141,0.009777257576290669
202,0.006257001024780714,0.002658040484586393,0.000433303556565204,0.001770676265512749,0.005084849754398116,0.009793339369742943
204,0.0062816829942407264,0.002658451048537583,0.0004409906875147165,0.001796672888703546,0.005111002453957612,0.00989970421957934
206,0.006297253906188037,0.0026585061044743195,0.0004486281772793525,0.0018170773227463928,0.005131502430585737,0.00989970421957934
208,0.00631716896385565,0.0026585231635899527,0.000452078911156347,0.0018291860270935542,0.005138911190680555,0.009925132442198859
210,0.006345889142504869,0.002658557965685626,0.0004593335624972855,0.001850508663400335,0.005149939020166135,0.0099708833370449
212,0.006357465904926822,0.0026585653929880946,0.00046418866549543,0.001855106816048956,0.005180819825125023,0.010003605914760186
214,0.006370821089604029,0.0026585789069763876,0.000470137380813075,0.001863218394772747,0.0052001064167509735,0.010014272570858128
216,0.006387995464991566,0.002658585311333408,0.0004748042427112905,0.0018783591079610245,0.0052469351977398795,0.010056270812707028
218,0.006405982790614345,0.0026585945108515484,0.000481660793951738,0.0018952094365503333,0.0052612686290096035,0.01011516905820917
220,0.0064275634310269865,0.0026586277470969314,0.000488155080352059,0.0019104185471143485,0.005277007805335122,0.010195533933159905
222,0.006441662634203018,0.0026586571803009014,0.000492069669816841,0.0019225331354176982,0.0052859173118813205,0.010315836736910982
224,0.006462503605992173,0.0026586655900580364,0.000496581583786893,0.0019404189110819856,0.005333238613874112,0.010352718303256042
226,0.006480005376515141,0.0026586977416750536,0.000501361870370501,0.001944791310889575,0.005361055344627412,0.010492289251324215
228,0.006497775980745946,0.002658701219112236,0.0005069129507476085,0.001964506522992749,0.005385036718198713,0.01070407313355407
230,0.006512571070648147,0.0026587055304107,0.0005133898001876669,0.001978700227364048,0.005417320938940561,0.010854982406586465
232,0.006529290165158812,0.002658723581296592,0.000518274393068224,0.0019924455701961098,0.005442299825325895,0.010872105656041757
234,0.006557243937170466,0.0026587512143995055,0.0005295547299443159,0.002006463153672238,0.0054729879606669855,0.010923954102143646
236,0.006565958261132154,0.0026587557518360657,0.000535332317338033,0.0020106064826430885,0.005508309156701025,0.010979504437843785
238,0.006586473105653077,0.0026587842100385473,0.0005406677281698485,0.002018857661723132,0.005532449276265364,0.011049209474024643
240,0.00659936227494748,0.002658796604147929,0.000545202350849815,0.0020320887049241013,0.005544122292252031,0.011062956259698964
242,0.006614144214280032,0.002658811122665996,0.0005496821291975376,0.0020532826874568068,0.005562617755206553,0.011121746522395727
244,0.006631526316273101,0.0026588482404283982,0.0005527649039733351,0.002066616346081201,0.00561440189813286,0.011121746522395727
246,0.006639826424622565,0.0026588475952649703,0.000561085067696052,0.0020741868352961695,0.005626313880001919,0.011121746522395727
248,0.0066638344154720894,0.0026588970215309345,0.0005677761825729555,0.0020911384931400065,0.005658568972160252,0.011188788597715568
250,0.006680355854160379,0.0026589008844385064,0.0005751928928748439,0.0021032842608787353,0.005697517616576366,0.011340321323745116
