proftxgas,inclusionrate,feeoverhead
2546000,0.65,0.0019114948693192148
2571000,0.65,0.0018929077935770989
2596000,0.65,0.0018746787123600618
2621000,0.65,0.0019443677659955532
2646000,0.65,0.0019259969443213701
2671000,0.65,0.0019079700167257002
2696000,0.65,0.001890277416422235
2721000,0.65,0.001872909928215489
2746000,0.65,0.00185585867249612
2771000,0.65,0.0019808908543623434
2796000,0.65,0.0019631790262653985
2821000,0.65,0.0019457811263516674
2846000,0.65,0.001928688881742113
2871000,0.65,0.0019118943077109207
2896000,0.65,0.0018953896952479468
2921000,0.65,0.0019476524587531885
2946000,0.65,0.0019311245186755136
2971000,0.65,0.0019148747330925827
2996000,0.65,0.0018988961388578317
21000,0.66,0.0
46000,0.66,0.00031688563505610036
71000,0.66,0.00020530618609268473
96000,0.66,0.0001518410334643814
121000,0.66,0.0001204689191122365
146000,0.66,9.98406795382234e-05
171000,0.66,8.524408896245974e-05
196000,0.66,0.000886923394697374
221000,0.66,0.0007865926939397526
246000,0.66,0.0007066544120353062
271000,0.66,0.0006414648906298351
296000,0.66,0.0005872871127050179
321000,0.66,0.0005415482409990197
346000,0.66,0.0012908468396479282
371000,0.66,0.001203862551261949
396000,0.66,0.0011278611275711695
421000,0.66,0.0010608860012308388
446000,0.66,0.001001419297125971
471000,0.66,0.0009482654066203463
496000,0.66,0.001532245432814821
521000,0.66,0.0014587211798006742
546000,0.66,0.001391929916989288
571000,0.66,0.00133098727614037
596000,0.66,0.0012751572729465626
621000,0.66,0.001223822439092031
646000,0.66,0.0017524199564999193
671000,0.66,0.0016871286019358388
696000,0.66,0.001626527718245615
721000,0.66,0.0015701293923702467
746000,0.66,0.0015175111151460427
771000,0.66,0.0014683051775602437
796000,0.66,0.0018684593262772108
821000,0.66,0.0018115634880836295
846000,0.66,0.0017580302880811582
871000,0.66,0.0017075701764829618
896000,0.66,0.0016599259193266292
921000,0.66,0.0016148682125045166
946000,0.66,0.002063994555367727
971000,0.66,0.0020108536038907
996000,0.66,0.001960380370861315
1021000,0.66,0.0019123788926325854
1046000,0.66,0.0018666719401318067
1071000,0.66,0.0018230988322855927
1096000,0.66,0.0021109418001303763
1121000,0.66,0.0020638645967376384
1146000,0.66,0.002018841372550517
1171000,0.66,0.001975740574673691
1196000,0.66,0.001934441649617803
1221000,0.66,0.0018948339172341461
1246000,0.66,0.0021148234569189
1271000,0.66,0.0020732258279472456
1296000,0.66,0.0020332330457723375
1321000,0.66,0.001994753994943944
1346000,0.66,0.001957704329361775
1371000,0.66,0.0019220058550845727
1396000,0.66,0.00215510441430548
1421000,0.66,0.002117189136080542
1446000,0.66,0.0020805848979048754
1471000,0.66,0.002045224855452379
1496000,0.66,0.002011046632600568
1521000,0.66,0.001977991954221203
1546000,0.66,0.001946006314599256
1571000,0.66,0.0021105832279971976
1596000,0.66,0.002077522713774184
1621000,0.66,0.0020454819563131385
1646000,0.66,0.002014414490391007
1671000,0.66,0.0019842766314683413
1696000,0.66,0.0019550272707450455
1721000,0.66,0.0021534648950122135
1746000,0.66,0.002122630632483402
1771000,0.66,0.0020926669024935174
